alt_text,brand,image_path,image_url,is_base64,link,price,title
Kit 2 Pares Tênis Meia Gola Alta Masculino Stillus Confort,STILLUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$107,74",Kit 2 Pares Tênis Meia Gola Alta Masculino Stillus Confort
Tênis Fitt Shoes Run For Adulto Esportivo Unissex,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$59,95",Tênis Fitt Shoes Run For Adulto Esportivo Unissex
Tenis Masculino Academia Corrida Casual Uso Diario Laranja,REIG,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$59,25",Tenis Masculino Academia Corrida Casual Uso Diario Laranja
Tênis Charged Slight 3 Under Armour Unissex Original,UNDER ARMOUR,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$293,29",Tênis Charged Slight 3 Under Armour Unissex Original
Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$133,91",Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio
Tênis Esportivo Dynamic Olympikus Cover Grid,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$229,59",Tênis Esportivo Dynamic Olympikus Cover Grid
 Tênis Snekers Confortavel Em Couro Legitimo Ranclafe ,RANCLAFE URBAN SHOES,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$180,91", Tênis Snekers Confortavel Em Couro Legitimo Ranclafe 
Tênis Masculino Esportivo Wave Creation 20 Molas Corrida,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$107,80",Tênis Masculino Esportivo Wave Creation 20 Molas Corrida
Olympikus Eros Masculino Adultos,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$175,51",Olympikus Eros Masculino Adultos
Tênis Mizuno Space 4- Preto-preto,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$248,99",Tênis Mizuno Space 4- Preto-preto
Kit 2 Pares Tênis Esportivo Para Caminhar Treinar + Relógio,DM DAMANDO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$148,05",Kit 2 Pares Tênis Esportivo Para Caminhar Treinar + Relógio
Tênis Masculino Ortopédico Caminhada Academia Corrida,FRONTINNI,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$71,52",Tênis Masculino Ortopédico Caminhada Academia Corrida
Tenis Masculino Unissex Botinha Corrida Academia Promoção,OLDSEN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$69,90",Tenis Masculino Unissex Botinha Corrida Academia Promoção
Tenis Ortopedico Masculino Caminhada Corrida Academia Treino,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$120,68",Tenis Ortopedico Masculino Caminhada Corrida Academia Treino
Kit 2 Tênis Masculino Damando Esportivo Confortável Promoção,DM DAMANDO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$138,04",Kit 2 Tênis Masculino Damando Esportivo Confortável Promoção
Tênis Fila Kr6 Preto E Branco,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$358,35",Tênis Fila Kr6 Preto E Branco
Tênis Track Sapatilha Bad Fish Adventure Pesca Rosa Preto ,BAD FISH,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$204,99",Tênis Track Sapatilha Bad Fish Adventure Pesca Rosa Preto 
Tênis adidas Grand Court Base 2.0 Masculino Casual,ADIDAS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$279,90",Tênis adidas Grand Court Base 2.0 Masculino Casual
Tênis Esportivo Dpizar Olimp Olymp Caminhada Envio 24hrs,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$79,19",Tênis Esportivo Dpizar Olimp Olymp Caminhada Envio 24hrs
Tênis Corrida Ultrarun 5 adidas,ADIDAS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$329,99",Tênis Corrida Ultrarun 5 adidas
Tênis Fila Racer Speedzone Masculino Corrida - Caminhada,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$599,90",Tênis Fila Racer Speedzone Masculino Corrida - Caminhada
Tênis Masculino Esportivo Leve Caminhada Treino Solado Macio,ASCENSION,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$92,77",Tênis Masculino Esportivo Leve Caminhada Treino Solado Macio
Tênis Esportivo Masculino Treino Corrida Conforto Garantido,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$61,54",Tênis Esportivo Masculino Treino Corrida Conforto Garantido
Combo 3 Tênis Masculino Esportivo Para Academia E Corrida,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$156,12",Combo 3 Tênis Masculino Esportivo Para Academia E Corrida
Tênis Masculino Sapatenis Casual Jogger Esporte Confortável,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$77,25",Tênis Masculino Sapatenis Casual Jogger Esporte Confortável
Tênis De Corrida Masculino Space 4 Tam 44 Mizuno,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$249,Tênis De Corrida Masculino Space 4 Tam 44 Mizuno
Tenis Olympikus Dynamic Masculino Esportivo  Original,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$284,99",Tenis Olympikus Dynamic Masculino Esportivo  Original
Tênis Masculino Numeração Big Extra Leve Confortável Oferta,ASC,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$122,39",Tênis Masculino Numeração Big Extra Leve Confortável Oferta
2 Tênis Academia Leve Amortecedor Corrida Macio Top Oferta,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$135,49",2 Tênis Academia Leve Amortecedor Corrida Macio Top Oferta
Tênis Masculino Skechers Arch Fit,SKECHERS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$549,90",Tênis Masculino Skechers Arch Fit
3 Pares Tênis Esportivo Tenis Masculino Leve E Macio Frete,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$158,32",3 Pares Tênis Esportivo Tenis Masculino Leve E Macio Frete
Tênis New Balance 460 V4 Preto Azul E Verde - Masculino,NEW BALANCE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$263,84",Tênis New Balance 460 V4 Preto Azul E Verde - Masculino
Tênis Corrida Militar Exercício Academia Couro Legítimo Tfm,KALLUCCI,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$219,90",Tênis Corrida Militar Exercício Academia Couro Legítimo Tfm
Tenis Academia Masculino Corrida Caminhada West Boot Wave 20,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$95,36",Tenis Academia Masculino Corrida Caminhada West Boot Wave 20
Tênis Chuky Linha Eco Nylon 04 Espumado Marca Ranclafe,RANCLAFE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$167,79",Tênis Chuky Linha Eco Nylon 04 Espumado Marca Ranclafe
Kit 2 Tênis Masculino Olymp Esportivo Casual Academia Dynami,OLYMP,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$143,99",Kit 2 Tênis Masculino Olymp Esportivo Casual Academia Dynami
Tênis Olympikus 296 Reflect Unissex,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$203,91",Tênis Olympikus 296 Reflect Unissex
Tênis Mizuno Cool Ride 3 Masculino Corrida - Caminhada,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$341,37",Tênis Mizuno Cool Ride 3 Masculino Corrida - Caminhada
Tênis Lite Racer 4.0 adidas,ADIDAS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$224,99",Tênis Lite Racer 4.0 adidas
Tenis Olympikus Volcan 2 Esportivo Masculino Original,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$227,90",Tenis Olympikus Volcan 2 Esportivo Masculino Original
Olympikus Treino Volcan Masculino Adultos,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$195,49",Olympikus Treino Volcan Masculino Adultos
Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$241,99",Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness
Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato,NEW BALANCE,images\Tênis-33-A-43-Original-Corrida-Treino-Macio-Leve-N_9c3fa724.webp,https://http2.mlstatic.com/D_Q_NP_2X_951459-MLB83902387837_042025-E-tnis-33-a-43-original-corrida-treino-macio-leve-novo-barato.webp,False,,"R$99,99",Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato
Tênis Asics Revelation Esportivo Corrida Original Envio Full,ASICS,images\Tênis-Asics-Revelation-Esportivo-Corrida-Original-_890a3cee.webp,https://http2.mlstatic.com/D_Q_NP_2X_656087-MLB83081442134_032025-E-tnis-asics-revelation-esportivo-corrida-original-envio-full.webp,False,,"R$99,90",Tênis Asics Revelation Esportivo Corrida Original Envio Full
Tênis Running Masculino Olympikus Conex,OLYMPIKUS,images\Tênis-Running-Masculino-Olympikus-Conex_2883d0e8.webp,https://http2.mlstatic.com/D_Q_NP_2X_841380-MLB81724722466_012025-E-tnis-running-masculino-olympikus-conex.webp,False,,"R$185,20",Tênis Running Masculino Olympikus Conex
Kit 2 Pares Tênis Revior Ozion Masculino 44 45 46 47 48,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$208,71",Kit 2 Pares Tênis Revior Ozion Masculino 44 45 46 47 48
Tênis Olympikus Dynamic Esportivo Academia Leve Original,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$284,99",Tênis Olympikus Dynamic Esportivo Academia Leve Original
Kit 3 Tênis Desportivo Solado Trançado Macio Envio Imadiato,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$171,75",Kit 3 Tênis Desportivo Solado Trançado Macio Envio Imadiato
Tenis Olympikus Proof Masculino Macio Original 45 46 47 48,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$218,40",Tenis Olympikus Proof Masculino Macio Original 45 46 47 48
Sapatênis Tênis Slip-on Masculino Polo Joy Calce Fácil Cafe,POLO JOY,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$100,49",Sapatênis Tênis Slip-on Masculino Polo Joy Calce Fácil Cafe
Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov
Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção
Tenis Masculino Academia Corrida Casual Uso Diario Laranja,REIG,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$59,25",Tenis Masculino Academia Corrida Casual Uso Diario Laranja
Tênis Esportivo Corrida Easy Stile Solado Trançada Original,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$61,54",Tênis Esportivo Corrida Easy Stile Solado Trançada Original
Tenis Masculino Olympikus Veloz Eleva+ Gripper - Original,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$271,87",Tenis Masculino Olympikus Veloz Eleva+ Gripper - Original
Tenis Calce Facil Atacado Masculino E Feminino Tenis Barato ,PAM KIDS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$34,90",Tenis Calce Facil Atacado Masculino E Feminino Tenis Barato 
Tênis Masculino Advanced Sport Academia Corrida Fit Vl050,VIA LIVRE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$102,44",Tênis Masculino Advanced Sport Academia Corrida Fit Vl050
Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$133,91",Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio
Kit 3 Tênis Masculino Academia E Corrida Super Macioo E Leve,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$156,Kit 3 Tênis Masculino Academia E Corrida Super Macioo E Leve
Tênis Charged Slight 3 Under Armour Unissex Original,UNDER ARMOUR,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$293,29",Tênis Charged Slight 3 Under Armour Unissex Original
Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$133,91",Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio
Tenis Olympikus Rua Masculino Esportivo Original,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$249,20",Tenis Olympikus Rua Masculino Esportivo Original
Tênis Olympikus Volta M,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$279,90",Tênis Olympikus Volta M
Tênis Running Masculino Skechers Arch Fit 2.0 Preto,SKECHERS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$481,67",Tênis Running Masculino Skechers Arch Fit 2.0 Preto
Tênis Masculino Academia Caminhada Esportivo Confortável,ESPORTIVO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$69,52",Tênis Masculino Academia Caminhada Esportivo Confortável
Tenis Jaguar Masculino Oldsen Confortavel Leve Com 30% Off,OLDSEN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$59,90",Tenis Jaguar Masculino Oldsen Confortavel Leve Com 30% Off
Tênis Olymp Lançamento Olimp Space Promoção Barato Mega Spor,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$72,75",Tênis Olymp Lançamento Olimp Space Promoção Barato Mega Spor
Tênis Asics Gel Excite 10 Corrida Masculino Original,ASICS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$383,25",Tênis Asics Gel Excite 10 Corrida Masculino Original
Kit 2 Pares De Tênis Masculino Academia Caminhada Casual Neo,PLAZA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$134,51",Kit 2 Pares De Tênis Masculino Academia Caminhada Casual Neo
Tênis O2x Zoon Urbanos Masculino E Feminino Conforto,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$48,40",Tênis O2x Zoon Urbanos Masculino E Feminino Conforto
Tenis 12 Mola Refletivo A Pronta Entrega Masculino Lançament,STORELL,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$97,64",Tenis 12 Mola Refletivo A Pronta Entrega Masculino Lançament
Tênis Fila Racer Curve 2 Preto E Laranja,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$293,35",Tênis Fila Racer Curve 2 Preto E Laranja
Tenis Masculino Sapatenis Polo Joy Confortavel Casual Café,POLO JOY,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$97,43",Tenis Masculino Sapatenis Polo Joy Confortavel Casual Café
Kit 3 Tênis Masculino Academia E Caminhada Super Leve,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$159,84",Kit 3 Tênis Masculino Academia E Caminhada Super Leve
Kit Tênis Para Corrida E Academia + Relógio + Fone Bluetooth,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$88,86",Kit Tênis Para Corrida E Academia + Relógio + Fone Bluetooth
Tenis Masculino Bege Dia A Dia Promoção Black Friday Natal,NEW SPEED,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$179,97",Tenis Masculino Bege Dia A Dia Promoção Black Friday Natal
Tênis Masculino E Feminino Casual Elegante Force Branco Full,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$88,15",Tênis Masculino E Feminino Casual Elegante Force Branco Full
Tênis Masculino Leve Confortável Caminhada + Relógio,DM DAMANDO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$74,16",Tênis Masculino Leve Confortável Caminhada + Relógio
Tênis Masculino Caminhada 3 Pares Confortável Combo Run Moda,PS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$191,57",Tênis Masculino Caminhada 3 Pares Confortável Combo Run Moda
Tenis Hibrido Top Sapatilha Pra Agua Confortavel Oferta Top ,MOSCARDINI,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$53,Tenis Hibrido Top Sapatilha Pra Agua Confortavel Oferta Top 
Tênis Masculino Actvitta Casual Esportivo Cadarço,ACTVITTA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$189,Tênis Masculino Actvitta Casual Esportivo Cadarço
Tenis Masculino Kit Olimp 02 Pares Academia Entrega Rapida,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$124,44",Tenis Masculino Kit Olimp 02 Pares Academia Entrega Rapida
Tênis Asics Revelation Esportivo Corrida Original Envio Full,ASICS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,90",Tênis Asics Revelation Esportivo Corrida Original Envio Full
Tênis Para Treino Academia Caminhada Corrida Tryd 5400 Leve,TRYD,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$65,99",Tênis Para Treino Academia Caminhada Corrida Tryd 5400 Leve
Tênis Running Masculino Olympikus Original Clic,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$234,61",Tênis Running Masculino Olympikus Original Clic
Tênis Ultrabone Black Padrão Casual E Corrida,ULTRABONE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$78,97",Tênis Ultrabone Black Padrão Casual E Corrida
Tênis Original Para Academia Esportivo Original Sapatofran,SAPATOFRAN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$76,53",Tênis Original Para Academia Esportivo Original Sapatofran
Tênis Masculino Academia Corrida Treino Esportivo Olympks,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Masculino Academia Corrida Treino Esportivo Olympks
Tênis Lançamento Evoltenn,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$61,54",Tênis Lançamento Evoltenn
Tênis Masculino Da Moda Lançamento 2025 Exclusivos Luxo,LUIS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$194,89",Tênis Masculino Da Moda Lançamento 2025 Exclusivos Luxo
Kit 2 Pares De Tênis Esportivo Masculino Wave Creation Promo,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$157,39",Kit 2 Pares De Tênis Esportivo Masculino Wave Creation Promo
Tenis Masculino Para Malhar Caminhada Lançamento Em Nylon,DM DAMANDO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$78,28",Tenis Masculino Para Malhar Caminhada Lançamento Em Nylon
Kit 2 Tênis Esportivo Casual Neo Running + Relógio Digital,PLAZA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$149,90",Kit 2 Tênis Esportivo Casual Neo Running + Relógio Digital
Tênis Masculino Casual Street Skate Original Lançamento,RAYON,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$76,74",Tênis Masculino Casual Street Skate Original Lançamento
Tenis Masculino Caminhada Academia Macio Confortavel Esporte,STREET WALKER,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$79,20",Tenis Masculino Caminhada Academia Macio Confortavel Esporte
Tenis Masculino Olimp Kit 02 Pares Academia Promoção Oferta,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$124,44",Tenis Masculino Olimp Kit 02 Pares Academia Promoção Oferta
Tenis Casual Masculino Esportivo Academia Treino Original,NEW SPEED,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$178,78",Tenis Casual Masculino Esportivo Academia Treino Original
Tenis Meia Unissex De Grife Luxo Promoçao ,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$149,99",Tenis Meia Unissex De Grife Luxo Promoçao 
Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$241,99",Tênis Fila Ride 2 Masculino Corrida Casual Academia Fitness
Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato,NEW BALANCE,images\Tênis-33-A-43-Original-Corrida-Treino-Macio-Leve-N_9c3fa724.webp,https://http2.mlstatic.com/D_Q_NP_2X_951459-MLB83902387837_042025-E-tnis-33-a-43-original-corrida-treino-macio-leve-novo-barato.webp,False,,"R$99,99",Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato
